encoder,fold,slide,coverage,width_mean,n_cal_draws,n_genes,arm,scope,slide_out,slide_out_cal_other_donor,same_donor_minus_other_donor,task,difference_list
resnet50,MEND141,MEND141,0.9474619100706057,2.283194848586613,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND142,MEND142,0.9739072405739072,2.6404770302614504,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND143,MEND143,0.9879122990915444,2.5959339152908822,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND144,MEND144,0.9806872852233678,2.2366873628270785,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND145,MEND145,0.9559849553361542,2.494077437051149,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND146,MEND146,0.9679531568228106,2.379033723771349,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND147,MEND147,0.975902926481085,2.691449786096534,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND148,MEND148,0.9793508879363135,2.1640487166067883,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND149,MEND149,0.9785449306681073,2.6209585311021697,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND150,MEND150,0.9164667808871121,2.5060543227376404,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND151,MEND151,0.9425717948717949,2.3023172256559263,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND152,MEND152,0.9439498161367078,2.4064532018577016,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND153,MEND153,0.9335018315018315,2.664797668283679,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND154,MEND154,0.8554459064327485,1.9544189644366274,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND156,MEND156,0.6844381917088727,1.7291557257050916,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND157,MEND157,0.8299059561128527,1.9470028582736885,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND158,MEND158,0.7763605002156101,1.703013568737846,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND159,MEND159,0.6940145228215767,1.859689517127147,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND160,MEND160,0.8690871945738335,1.7986325657770268,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND161,MEND161,0.7076444444444444,1.8050695665153342,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND162,MEND162,0.9429334355436311,1.9052813582859167,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND139,MEND139,0.871281230550369,2.426168689032838,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND140,MEND140,0.9567235142118864,2.4882383622533775,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND141,MEND141,0.9632775919732443,2.3972734986332505,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND142,MEND142,0.9803826048270493,2.764285889357171,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND143,MEND143,0.9913050314465408,2.650647377299911,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND144,MEND144,0.9816347569955817,2.347224619874155,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND145,MEND145,0.9672402444757876,2.5346056678143287,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND146,MEND146,0.9806313645621181,2.4176435800189426,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND147,MEND147,0.9836716630977872,2.85629678904478,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND148,MEND148,0.9797387221882017,2.207856395181581,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND149,MEND149,0.982247433819557,2.6639837259187353,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND150,MEND150,0.9377117837426232,2.5792389203502606,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND151,MEND151,0.955802564102564,2.342573513197572,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND152,MEND152,0.9469543586415746,2.5125461358092345,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND153,MEND153,0.9587728937728938,2.804274190348531,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND154,MEND154,0.8329873294346979,1.8425573463193041,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND156,MEND156,0.688606265241043,1.654489486726103,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND157,MEND157,0.8039310344827587,1.8492235797515317,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND158,MEND158,0.7520353600689953,1.625751788770769,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND159,MEND159,0.6114211618257261,1.8164615186506303,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND160,MEND160,0.8225692571708753,1.7002325660994912,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND161,MEND161,0.654524924924925,1.7160958965257842,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
uni_v2,MEND162,MEND162,0.9501929219368852,1.8213936831259867,3.0,50.0,slide_out_cal_other_donor,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND139,MEND139,0.8505432559793723,2.138456538264487,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND140,MEND140,0.8982497846683893,1.9830466973748606,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND141,MEND141,0.9525901151988109,2.0769127808673593,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND142,MEND142,0.9591435880324769,2.2037548240546325,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND143,MEND143,0.9731114605171209,1.925721944014778,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND144,MEND144,0.9750777286859761,2.105686219395693,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND145,MEND145,0.9508321579689704,2.1239911731965315,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND146,MEND146,0.9639952477936186,1.9631061856232688,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND147,MEND147,0.9619471805852963,2.247209991397287,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND148,MEND148,0.9781220657276997,2.1098399275164295,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND149,MEND149,0.9500522240230506,1.9414249401328094,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND150,MEND150,0.9097353893013516,2.2507977916942794,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND151,MEND151,0.9577051282051282,2.177879707480209,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND152,MEND152,0.9165671641791044,2.1722627247686868,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND153,MEND153,0.9448754578754578,2.33243273948445,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND154,MEND154,0.8417373294346979,1.995321377345929,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND156,MEND156,0.7246933033202027,1.9036538919081378,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND157,MEND157,0.8274022988505747,1.8952938142358922,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND158,MEND158,0.8928201811125485,2.2450279306916463,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND159,MEND159,0.6266545643153527,1.8389029480006647,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND160,MEND160,0.8811326305467025,2.1943242554428064,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND161,MEND161,0.7644372372372372,2.0593992817935596,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
hoptimus0,MEND162,MEND162,0.9488795196116009,1.9055972139624255,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND139,MEND139,0.8359971547968347,2.1681592104375924,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND140,MEND140,0.8817605512489234,1.9987184135681901,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND141,MEND141,0.9384986993682645,2.0884832787424528,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND142,MEND142,0.9512379045712379,2.160614131403705,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND143,MEND143,0.9625244584206848,1.9724186956065985,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND144,MEND144,0.9810734740631648,2.126935641890069,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND145,MEND145,0.9395345557122707,2.1320379177912363,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND146,MEND146,0.956704005431093,2.0123695668022292,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND147,MEND147,0.9568508208422556,2.238507728671998,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND148,MEND148,0.981698305776689,2.1340815867588265,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND149,MEND149,0.9559913560237709,2.0231212133576837,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND150,MEND150,0.8927241576242148,2.2239955627906554,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND151,MEND151,0.9392871794871795,2.1817990561950986,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND152,MEND152,0.9293727017088471,2.200804861509962,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND153,MEND153,0.8944395604395604,2.200885268648916,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND154,MEND154,0.8614278752436648,2.064923719165716,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND156,MEND156,0.7192290377039955,1.9385682587591968,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND157,MEND157,0.821692789968652,1.9334864633932867,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND158,MEND158,0.8933635187580853,2.2410587485643223,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
resnet50,MEND159,MEND159,0.7058454356846473,1.8796739502862718,3.0,50.0,slide_out,arm_by_slide,,,,PRAD,"the two arms differ in whether the calibration slides share the test slide's donor; on PRAD they also differ in resolution class and in capture session, because the two donors do not share either"
