encoder,task,label_set,fold,coverage__C_block,coverage__C_unit,coverage__anchor_a1,n_C__C_block,n_C__C_unit,n_C__anchor_a1,n_T__C_block,n_T__C_unit,n_T__anchor_a1,width_mean__C_block,width_mean__C_unit,width_mean__anchor_a1,coverage_observed,width_observed,anchor_minus_a1,cov_unit_minus_block,width_unit_minus_block,unit_minus_a1,block_minus_a1,scope,n_folds,anchor_minus_a1_max_abs,cov_unit_minus_block_sd,width_unit_minus_block_sd,difference_list_C_unit_vs_C_block,difference_list_anchor_vs_C_unit,score
hoptimus0,CCRCC,shipped,INT19,0.9459337105901374,0.9769590406898409,0.9759350579358661,7845.666666666667,7845.666666666667,17124.0,24177.333333333332,24177.333333333332,35996.0,1.6525008648737136,2.1114218245315204,2.0811602547729806,0.9759350579358662,2.0811602547729806,-1.1102230246251565e-16,0.03102533009970343,0.45892095965780677,0.0010239827539746393,-0.03000134734572879,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT2,0.8337467700258397,0.9218759689922479,0.9212222222222223,7850.0,7850.0,17148.666666666668,24430.333333333332,24430.333333333332,35996.0,1.5922595014387877,2.098807139897191,2.102066518306397,0.9212222222222222,2.102066518306397,1.1102230246251565e-16,0.08812919896640814,0.5065476384584033,0.0006537467700257205,-0.08747545219638242,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT20,0.9100919067215362,0.9636666666666668,0.9658244170096021,7861.333333333333,7861.333333333333,19495.666666666668,23944.666666666668,23944.666666666668,35996.0,1.660359397248598,2.056448848778913,2.044796100602992,0.965824417009602,2.044796100602992,1.1102230246251565e-16,0.05357475994513061,0.39608945153031505,-0.002157750342935194,-0.055732510288065806,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT21,0.827710552763819,0.9342941373534339,0.9339671691792294,7823.0,7823.0,13555.666666666666,24375.666666666668,24375.666666666668,35996.0,1.5841243652117984,2.326981294912097,2.3164378871189153,0.9339671691792294,2.3164378871189157,0.0,0.10658358458961492,0.7428569297002985,0.00032696817420452273,-0.1062566164154104,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT22,0.8270479672673456,0.8670549316618787,0.8689892922434055,7846.666666666667,7846.666666666667,20791.666666666668,24141.333333333332,24141.333333333332,35996.0,1.6826464811877653,1.9479560568278942,1.926122360664679,0.8689892922434056,1.926122360664679,-1.1102230246251565e-16,0.04000696439453311,0.2653095756401289,-0.0019343605815268505,-0.04194132497605996,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT23,0.7229428671573782,0.8581913774973712,0.8598247458815284,7916.0,7916.0,17400.0,24036.666666666668,24036.666666666668,35996.0,1.559462369985721,2.2609026724246557,2.2608229418311447,0.8598247458815281,2.2608229418311443,2.220446049250313e-16,0.13524851033999297,0.7014403024389346,-0.0016333683841569524,-0.13688187872414992,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT24,0.8546947524020695,0.9160413895048042,0.9190022172949003,7868.333333333333,7868.333333333333,20327.333333333332,24166.0,24166.0,35996.0,1.609612723736434,2.129606710336312,2.1280060982319267,0.9190022172949002,2.1280060982319267,1.1102230246251565e-16,0.06134663710273469,0.5199939865998779,-0.002960827790095988,-0.06430746489283068,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT3,0.8664673642252119,0.9619531639262581,0.9619199468526823,7866.666666666667,7866.666666666667,18932.333333333332,24260.333333333332,24260.333333333332,35996.0,1.5536566367975138,2.3561339841840785,2.3633778946455117,0.9619199468526825,2.363377894645512,-1.1102230246251565e-16,0.0954857997010462,0.8024773473865647,3.321707357561987e-05,-0.09545258262747058,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT4,0.7893896713615023,0.8813738571781567,0.8758191252779838,7767.333333333333,7767.333333333333,17493.333333333332,24293.0,24293.0,35996.0,1.6067033818456924,2.038589206525004,2.018326786772486,0.8758191252779838,2.018326786772486,0.0,0.09198418581665446,0.4318858246793118,0.005554731900172971,-0.08642945391648149,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT5,0.2174255199550309,0.28011804384485667,0.27085441259134346,7829.0,7829.0,21397.333333333332,24173.333333333332,24173.333333333332,35996.0,1.5679055091429799,1.9760197936198312,1.9613220109132685,0.2708544125913434,1.9613220109132683,5.551115123125783e-17,0.06269252388982577,0.4081142844768513,0.00926363125351326,-0.05342889263631251,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT6,0.7875407230830351,0.8876400476758047,0.8902940007945968,7893.0,7893.0,18953.666666666668,24187.666666666668,24187.666666666668,35996.0,1.597615373969952,2.1445003644124383,2.1473753062274867,0.8902940007945968,2.1473753062274867,0.0,0.1000993245927696,0.5468849904424864,-0.0026539531187920185,-0.10275327771156162,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT7,0.7776916596461668,0.8551895534962091,0.8572254984554902,7841.333333333333,7841.333333333333,22120.0,24074.333333333332,24074.333333333332,35996.0,1.603369013903877,2.0006970858017326,2.000095854441253,0.85722549845549,2.0000958544412524,2.220446049250313e-16,0.07749789385004224,0.3973280718978556,-0.002035944959280944,-0.07953383880932319,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT8,0.6584197024114932,0.7503984949546775,0.7560013682230203,7818.666666666667,7818.666666666667,20954.666666666668,24220.0,24220.0,35996.0,1.5990173028732422,2.012794850090089,2.018837059720114,0.7560013682230204,2.018837059720114,-1.1102230246251565e-16,0.0919787925431843,0.4137775472168468,-0.005602873268342967,-0.09758166581152727,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,CCRCC,shipped,INT9,0.8043435534591196,0.9141745283018868,0.9188757861635221,7822.333333333333,7822.333333333333,16918.666666666668,24465.333333333332,24465.333333333332,35996.0,1.5857299043780386,2.246435363254721,2.2761216719869926,0.918875786163522,2.276121671986993,1.1102230246251565e-16,0.10983097484276727,0.6607054588766823,-0.004701257861635111,-0.11453223270440238,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,COAD,shipped,COAD_Oliveira_P1,0.739694290976059,0.9009484346224678,0.9003020257826888,732.6666666666666,732.6666666666666,3495.6666666666665,2340.3333333333335,2340.3333333333335,3389.0,2.1534419867379366,3.6108876614265597,3.4579018937388426,0.9003020257826888,3.457901893738842,0.0,0.16125414364640878,1.457445674688623,0.0006464088397789558,-0.16060773480662982,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,COAD,shipped,COAD_Oliveira_P2,0.6802508250825081,0.8343818953323904,0.8356869401225838,733.0,733.0,3484.6666666666665,2353.3333333333335,2353.3333333333335,3389.0,2.0482685418829143,3.170985559690397,3.0655968507980766,0.8356869401225837,3.065596850798076,1.1102230246251565e-16,0.15413107024988226,1.1227170178074828,-0.0013050447901933326,-0.1554361150400756,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,COAD,shipped,COAD_Oliveira_P5,0.7186557409033266,0.8896302799726854,0.8911989074236661,725.0,725.0,3563.3333333333335,2344.0,2344.0,3389.0,1.9721300568113154,3.533926948636747,3.4617724074399905,0.891198907423666,3.4617724074399905,1.1102230246251565e-16,0.17097453906935878,1.5617968918254317,-0.0015686274509806308,-0.1725431665203394,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,COAD,shipped,COAD_donor_TENX111,0.744251493076065,0.847375467611735,0.8524486447463412,720.3333333333334,720.3333333333334,3484.6666666666665,2362.3333333333335,2362.3333333333335,3389.0,2.2938028408901405,3.086170824740171,3.0380500986366865,0.8524486447463411,3.0380500986366865,1.1102230246251565e-16,0.10312397453567002,0.7923679838500304,-0.005073177134606088,-0.1081971516702761,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,IDC,audited,IDC_JanesickSample1,0.6030526245060996,0.9244613611862446,0.9175334874643524,659.0,659.0,4010.0,2030.0,2030.0,3005.0,2.130776665206352,5.527901829606237,5.458869297522877,0.9175334874643524,5.458869297522877,0.0,0.3214087366801449,3.397125164399885,0.006927873721892186,-0.3144808629582527,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,IDC,audited,NCBI783,0.5680133111480865,0.8214376039933444,0.857737104825291,662.0,662.0,28521.0,2055.0,2055.0,3005.0,2.255813638935354,4.523766574738383,4.427139978800323,0.8577371048252913,4.427139978800324,-3.3306690738754696e-16,0.2534242928452579,2.2679529358030295,-0.036299500831946885,-0.2897237936772048,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,IDC,audited,NCBI785,0.5005935162094763,0.7352219451371573,0.7261745635910225,635.0,635.0,3005.0,2308.0,2308.0,3005.0,2.0758991037883883,3.9313129599071175,3.8195308043265737,0.7261745635910225,3.8195308043265737,0.0,0.234628428927681,1.8554138561187292,0.009047381546134825,-0.22558104738154616,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,IDC,shipped,IDC_shipped_patient_1,0.673348425734149,0.8719727694555498,0.8739424883194452,1553.0,1553.0,4925.0,4763.666666666667,4763.666666666667,7015.0,2.1604997020903465,4.1185740477415225,4.107401633893559,0.8739424883194452,4.107401633893559,0.0,0.1986243437214008,1.958074345651176,-0.001969718863895409,-0.20059406258529622,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,IDC,shipped,IDC_shipped_patient_2,0.6242233676975945,0.8746812714776633,0.8727396907216494,1492.0,1492.0,3675.0,5210.333333333333,5210.333333333333,7015.0,1.9943834754489693,4.511863482470961,4.5287813600850635,0.8727396907216495,4.528781360085063,-1.1102230246251565e-16,0.2504579037800688,2.517480007021992,0.0019415807560138054,-0.24851632302405502,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,IDC,shipped,NCBI783,0.6702185246810871,0.8756849694952858,0.8751613976705492,1458.3333333333333,1458.3333333333333,6510.0,5239.333333333333,5239.333333333333,7015.0,2.0613876472209642,4.062836387563521,4.040651369388386,0.8751613976705491,4.040651369388388,1.1102230246251565e-16,0.20546644481419873,2.0014487403425565,0.0005235718247367238,-0.204942872989462,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,IDC,shipped,NCBI785,0.4249127182044888,0.6379534497090606,0.6338420615128846,1532.6666666666667,1532.6666666666667,14842.333333333334,4995.666666666667,4995.666666666667,7015.0,2.019874295464129,3.6729081283998255,3.6312204718745096,0.6338420615128845,3.6312204718745087,1.1102230246251565e-16,0.21304073150457187,1.6530338329356966,0.00411138819617618,-0.2089293433083957,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,LYMPH_IDC,shipped,Patient_3,0.8404153311965811,0.9184975961538461,0.9221794871794873,2212.0,2212.0,4990.666666666667,6711.666666666667,6711.666666666667,9980.0,1.529040267828469,2.5500882620338974,2.5657884127092436,0.9221794871794872,2.565788412709243,1.1102230246251565e-16,0.078082264957265,1.0210479942054285,-0.003681891025641093,-0.0817641559829061,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,LYMPH_IDC,shipped,Patient_6,0.7531957799145298,0.8344017094017094,0.8424131944444445,2210.3333333333335,2210.3333333333335,4989.333333333333,6769.666666666667,6769.666666666667,9980.0,1.4265170170296972,2.641556790566912,2.6743605573867293,0.8424131944444445,2.6743605573867293,0.0,0.08120592948717964,1.2150397735372147,-0.008011485042735078,-0.08921741452991472,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,LYMPH_IDC,shipped,Patient_7,0.5738986901897888,0.624346431435445,0.6207805399625769,2223.6666666666665,2223.6666666666665,4992.0,6659.666666666667,6659.666666666667,9980.0,1.3470891934100624,1.8102528231393784,1.7935515148874541,0.6207805399625768,1.7935515148874543,1.1102230246251565e-16,0.05044774124565621,0.463163629729316,0.0035658914728682323,-0.046881849772787976,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,LYMPH_IDC,shipped,Patient_8,0.6965892094017095,0.8829393696581197,0.8794524572649575,2213.6666666666665,2213.6666666666665,4990.666666666667,6784.0,6784.0,9980.0,1.445810187479734,2.7484886896032656,2.7217923905910575,0.8794524572649572,2.721792390591057,2.220446049250313e-16,0.18635016025641016,1.3026785021235316,0.0034869123931624557,-0.1828632478632477,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,PAAD,shipped,TENX116,0.7352139303482588,0.9148258706467662,0.9030348258706464,392.0,392.0,3610.0,1232.0,1232.0,1951.0,2.047791424414309,3.387675430608303,3.0472415825801256,0.9030348258706468,3.0472415825801256,-3.3306690738754696e-16,0.17961194029850747,1.3398840061939938,0.011791044776119475,-0.167820895522388,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,PAAD,shipped,TENX126,0.7519015889287545,0.9318400820092264,0.9192106611993848,398.0,398.0,2010.0,1325.0,1325.0,1951.0,2.143861624934192,3.485832729225737,3.477068348676309,0.9192106611993848,3.4770683486763097,0.0,0.17993849308047194,1.3419711042915448,0.01262942080984164,-0.1673090722706303,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
hoptimus0,PAAD,shipped,TENX140,0.7286537396121885,0.8664598337950138,0.8504819944598337,425.0,425.0,2010.0,1172.0,1172.0,1951.0,2.135463581094513,3.0925042302213366,2.785272218554795,0.8504819944598339,2.7852722185547947,-1.1102230246251565e-16,0.1378060941828253,0.9570406491268235,0.015977839335179933,-0.12182825484764537,fold,,,,,"against C_unit: the SOURCE OF THE CALIBRATION SCORES only. Same T, same head, same scaler, same PCA, same E, same score, same alpha, same calibration spot count","against anchor_a1: the proper-training set loses the carved blocks and their 2.5-pitch buffer, and C_unit is subsampled only if it is larger than C_block; nothing else differs",abs
