task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,4,3962,3696,0.9328621908127208,1.6124232454410652,0.45623320223766406,3962,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,5,3970,3735,0.9408060453400504,1.6175807078479219,0.5460529164042821,3970,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,6,3971,3590,0.9040543943591035,1.6208689758562076,0.6488728462013662,3971,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,7,3917,3460,0.8833290783763084,1.6199498978810314,0.7754198570533891,3917,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,8,3855,2995,0.7769130998702983,1.6162485560554474,1.0077124371757458,3855,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,1,predicted_value_decile,9,3865,3046,0.7880983182406209,1.6135389715394566,1.563355029107374,3865,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,0,6420,6039,0.9406542056074766,1.6192451263142524,0.02069019068067319,6420,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,1,6560,6235,0.9504573170731707,1.6196732683879573,0.1912139520412538,6560,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,2,6505,6191,0.9517294388931591,1.6185218101460415,0.29063802333541505,6505,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,3,6642,6242,0.9397771755495333,1.619899585497591,0.3786209781856933,6642,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,4,6570,6096,0.9278538812785389,1.6188793164954338,0.4601716342037671,6570,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,5,6413,6028,0.9399656946826758,1.6203392096620146,0.5469624840412054,6413,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,6,6437,5810,0.9025943762622339,1.6220792634379368,0.6449612742980038,6437,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,7,6236,5546,0.8893521488133419,1.6172042562840763,0.7699172709368987,6236,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,8,6240,4796,0.7685897435897436,1.6214008037860577,1.0173170823317308,6240,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,2,predicted_value_decile,9,6513,5114,0.7851988331030247,1.6179938800284048,1.5897677301646707,6513,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,0,4208,3957,0.940351711026616,1.623454162829729,0.02035029668771722,4208,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,1,4331,4121,0.9515123528053567,1.618558430501039,0.1890275559285529,4331,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,2,4265,4048,0.9491207502930832,1.6208516128736812,0.2909615591570193,4265,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,3,4185,3928,0.9385902031063321,1.6254151265681003,0.3798119329637097,4185,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,4,4251,3963,0.9322512350035286,1.6261444917372383,0.46482123691484356,4251,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,5,4221,3985,0.9440890784174366,1.6196263613110045,0.5426755036202914,4221,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,6,4394,3951,0.8991807009558489,1.6180942762858443,0.6376133025859126,4394,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,7,4267,3766,0.8825872978673541,1.6218615885721819,0.774251626307271,4267,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,8,4236,3264,0.7705382436260623,1.6243702831754603,1.0119598936201606,4236,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,3,predicted_value_decile,9,4374,3469,0.793095564700503,1.622814120906207,1.5600272249728508,4374,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,0,9016,8476,0.9401064773735581,1.6196318307384094,0.02047127670382861,9016,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,1,8866,8487,0.9572524249943605,1.623185880399842,0.19156318180937007,8866,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,2,8738,8322,0.9523918516823071,1.6218870254205768,0.29039021372167545,8738,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,3,8823,8268,0.9370962257735465,1.6199276969639012,0.37562566742285786,8823,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,4,8712,8097,0.9294077134986226,1.6234417819889233,0.4607926465919852,8712,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,5,8797,8281,0.9413436398772309,1.6236764175642264,0.5480034808563999,8797,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,6,8925,8009,0.8973669467787115,1.6198807335434173,0.6412138918067227,8925,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,7,8927,7955,0.8911168365632351,1.6207788039444941,0.7706505720006721,8927,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,8,8992,6891,0.7663478647686833,1.626431719688334,1.0151102195006672,8992,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,4,predicted_value_decile,9,8692,6854,0.7885411872986654,1.6211165574306834,1.563135911614128,8692,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,0,10170,9589,0.9428711897738447,1.6257007820181908,0.020892503526475696,10170,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,1,10199,9732,0.9542111971761937,1.6299407417393863,0.19174085120171094,10199,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,2,10279,9730,0.9465901352271622,1.6255443820532154,0.2907026290707997,10279,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,3,10006,9355,0.9349390365780532,1.6272932529544772,0.3775692836251374,10006,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,4,10003,9267,0.9264220733779867,1.6246067585974209,0.45821497691317603,10003,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,5,10035,9436,0.9403089187842552,1.6220722588129048,0.5403598148667165,10035,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,6,9637,8682,0.9009027705717547,1.6250470193006121,0.6409900075879423,9637,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,7,9966,8863,0.8893237005819787,1.6293493581301426,0.7764115277098385,9966,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,8,9899,7628,0.7705828871603192,1.6324835920926357,1.0207415206081423,9899,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,cqr_matched,0.1,5,predicted_value_decile,9,9730,7705,0.7918807810894142,1.6264984664054472,1.568535617934224,9730,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,0,461284,432579,0.9377715247006183,1.6042996627348878,0.0038284691229336382,461284,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,1,458791,436680,0.9518059421392312,1.6042809729811613,0.1642107816215608,458791,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,2,457722,435003,0.9503650687535229,1.6046392856908778,0.2574864159153919,457722,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,3,457808,431157,0.9417856393946807,1.6045981953679271,0.3393545728367569,457808,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
