task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,0,3855,3640,0.9442282749675746,1.6088949517671856,0.028596617306562096,3855,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,1,4027,3836,0.9525701514775267,1.6104735418736031,0.19532636818176527,4027,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,2,3987,3798,0.9525959367945824,1.6120364818472537,0.2951009237051668,3987,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,3,4007,3800,0.9483404042924881,1.6079914349107811,0.37630265199962565,4007,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,4,3992,3709,0.9291082164328658,1.6108793514763904,0.4593175609030561,3992,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,5,3926,3697,0.9416709118695874,1.6154132207558585,0.5464206720819537,3926,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,6,3923,3508,0.8942136120316084,1.6123697833689141,0.6386790318115919,3923,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,7,3886,3444,0.8862583633556356,1.61345414629439,0.7682151146543682,3886,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,8,3968,3121,0.7865423387096774,1.6042362336189515,0.9877734030446699,3968,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,1,predicted_value_decile,9,3843,3017,0.785063752276867,1.611140080178246,1.571656893418228,3843,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,0,6304,5916,0.9384517766497462,1.6130524456198445,0.030187626175468947,6304,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,1,6602,6301,0.9544077552256892,1.611399126211754,0.1958382972548565,6602,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,2,6570,6230,0.9482496194824962,1.6144662052891934,0.2951866207964707,6570,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,3,6554,6151,0.9385108330790357,1.614718528284254,0.3806366907375267,6554,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,4,6516,6041,0.9271025168815225,1.6151134287235267,0.4629727545656845,6516,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,5,6379,6043,0.9473271672675968,1.6121425649592414,0.5429428012080655,6379,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,6,6343,5688,0.8967365599873877,1.6136552166265963,0.6401131245196476,6343,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,7,6270,5560,0.886762360446571,1.6059545392244816,0.7545424952651515,6270,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,8,6446,4998,0.7753645671734409,1.610528210324232,0.9962022232780019,6446,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,2,predicted_value_decile,9,6552,5147,0.7855616605616605,1.6125893691811661,1.5889113057081807,6552,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,0,4163,3938,0.9459524381455681,1.6169418932410522,0.026099669369201148,4163,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,1,4290,4079,0.9508158508158508,1.6125109265734265,0.1955527138876748,4290,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,2,4162,3973,0.954589139836617,1.6111882808745794,0.29291645510158876,4162,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,3,4336,4075,0.9398062730627307,1.6136350737286669,0.3777113347915706,4336,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,4,4276,3993,0.9338166510757717,1.6109015069574368,0.4561816109353075,4276,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,5,4324,4079,0.9433395004625347,1.6177897210699006,0.5474139839052382,4324,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,6,4374,3931,0.8987197073616827,1.6145357778206446,0.6376576364776234,4374,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,7,4185,3736,0.8927120669056153,1.6142650462962962,0.7655695214493727,4185,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,8,4277,3339,0.7806873977086743,1.6136107285334347,0.9992992587532149,4277,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,3,predicted_value_decile,9,4345,3455,0.7951668584579977,1.613896855221519,1.5485768483889528,4345,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,0,8996,8448,0.9390840373499333,1.6194139669714318,0.02657987086600121,8996,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,1,8757,8370,0.9558067831449126,1.620592030839614,0.1963779841082491,8757,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,2,8770,8357,0.9529076396807298,1.6184847580530217,0.293174390455744,8770,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,3,8768,8246,0.9404653284671532,1.6177212234831204,0.3768126216248004,8768,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,4,8740,8125,0.9296338672768879,1.616065682208238,0.45712002333023455,8740,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,5,8779,8321,0.9478300489805217,1.6219453917017883,0.5460261392598815,8779,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,6,8845,7949,0.8986998304126625,1.6180591744983042,0.6359355126483889,8845,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,7,9012,8008,0.8885929871282734,1.6213609718292277,0.7671991814733133,9012,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,8,8922,6949,0.7788612418740193,1.621100536244676,1.0002952016434095,8922,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,4,predicted_value_decile,9,8899,7063,0.7936846836723227,1.6193074274497135,1.560261993974042,8899,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,0,10170,9559,0.93992133726647,1.6169301560963618,0.024906691829715156,10170,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,1,9990,9524,0.9533533533533534,1.6180207551301302,0.19623160758414665,9990,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,2,10085,9589,0.9508180466038672,1.6182313615518096,0.29439471523301936,10085,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,3,9992,9365,0.9372497998398719,1.6176470473253604,0.37873797573214824,9992,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,4,10084,9349,0.9271122570408568,1.615109641511305,0.4593593502082507,10084,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,5,9967,9405,0.9436139259556536,1.6133466023816092,0.5397497287925153,9967,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,6,9956,8956,0.8995580554439534,1.6144912615508236,0.6354179581565137,9956,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,7,10072,8925,0.886119936457506,1.6154409928204427,0.7629378048364277,10072,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,8,9803,7562,0.7713965112720595,1.6220333539477712,1.0057040693856472,9803,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,cqr_matched,0.1,5,predicted_value_decile,9,9805,7779,0.7933707292197858,1.6155954192695055,1.5728449890043346,9805,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
CCRCC,shipped,uni_v2,random,abs,full,0.1,0,predicted_value_decile,0,93167,87598,0.94022561636631,1.6034295270857708,0.01102821359678722,93167,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,random,abs,full,0.1,0,predicted_value_decile,1,91181,86845,0.9524462333161514,1.6038103470021168,0.16980834737363046,91181,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,random,abs,full,0.1,0,predicted_value_decile,2,90804,86212,0.9494295405488745,1.6039161270428615,0.2603369534244086,90804,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,random,abs,full,0.1,0,predicted_value_decile,3,90728,85514,0.9425315227934045,1.6034748093201658,0.33948631141984836,90728,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
CCRCC,shipped,uni_v2,random,abs,full,0.1,0,predicted_value_decile,4,91612,86331,0.9423547133563288,1.6047815788324673,0.41949979089802647,91612,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
