task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
COAD,shipped,resnet50,random,abs,full,0.1,0,predicted_value_decile,6,264674,234383,0.8855535488941112,2.4526928351009167,1.4027270635290963,264674,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,0,predicted_value_decile,7,264567,220812,0.834616562156278,2.451653816660808,1.7206846174598496,264567,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,0,predicted_value_decile,8,264159,213801,0.8093648143731617,2.452981945769404,2.168005142026204,264159,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,0,predicted_value_decile,9,263703,201049,0.7624069502432661,2.4560946050101817,3.1156172853551154,263703,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,0,126953,119421,0.9406709569683268,2.481792228226194,0.0711389181213963,126953,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,1,126334,121470,0.9614988839109029,2.479943171474029,0.40656812064151376,126334,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,2,126570,121624,0.9609228095125227,2.4796334908548627,0.6054837259643873,126570,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,3,127134,122009,0.9596882029984112,2.474263222023613,0.7746019640202464,127134,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,4,127464,121589,0.9539085545722714,2.475124134314395,0.9468793180084181,127464,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,5,127298,118715,0.9325755314301875,2.476258249589546,1.1463627822363667,127298,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,6,126576,112627,0.889797433952724,2.47756834949951,1.4050746315454747,126576,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,7,126733,106747,0.8422983753245011,2.4796770696069688,1.7258837847087973,126733,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,8,127091,103277,0.8126224516291476,2.477497822672337,2.169154477647906,127091,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,full,0.1,1,predicted_value_decile,9,127597,97379,0.7631762502253188,2.472185958280759,3.099682496453678,127597,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,0,84680,79955,0.9442017005196032,2.5572601448098724,0.03729387768946789,84680,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,1,85062,82187,0.9662011238861066,2.555964280098634,0.37923721263607724,85062,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,2,84826,82060,0.9673920731851083,2.5580343327812227,0.5889108660670077,84826,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,3,84772,81591,0.962475817486906,2.5606173305307176,0.7827039344322123,84772,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,4,84393,80931,0.9589776403256194,2.5595270694103776,0.9824000972385151,84393,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,5,84582,77873,0.9206805230427277,2.5580801951065237,1.229235594785238,84582,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,6,84629,73617,0.8698791194507793,2.558554977829704,1.5746691533782746,84629,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,7,84453,69443,0.8222680070571797,2.55679606001267,1.974340665074065,84453,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,8,84342,67333,0.7983329776386616,2.5610737477324466,2.4564956238439923,84342,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,0,predicted_value_decile,9,84021,65235,0.7764130395972435,2.5660190700092835,3.403381344024113,84021,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,0,40536,38405,0.9474294454312217,2.5984046202758044,0.03459707124242186,40536,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,1,40138,38935,0.970028402013055,2.6012722416257663,0.3782245381850584,40138,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,2,40390,39183,0.9701163654369893,2.597499332678262,0.5909732162199802,40390,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,3,40428,38943,0.9632680320569902,2.5915030463107254,0.7796020930535458,40428,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,4,40807,39166,0.9597863111721028,2.5941134678180213,0.9812820654812593,40807,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,5,40634,37571,0.9246197765418123,2.5954020859225033,1.2307150415907862,40634,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,6,40571,35708,0.8801360577752582,2.594989821085258,1.575600586779966,40571,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,7,40763,34034,0.8349238279812575,2.5985799392218434,1.9816919506507127,40763,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,8,40858,32890,0.8049831122424005,2.5907372791130254,2.450715358681286,40858,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,abs,nb_matched,0.1,1,predicted_value_decile,9,41195,32158,0.7806287170773152,2.5832304341394585,3.36519421728972,41195,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,0,6236,4587,0.735567671584349,0.8138688474683291,-0.005403284999022811,6236,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,1,6165,4841,0.7852392538523926,1.1034194735908354,0.3141330295138889,6165,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,2,6140,5029,0.8190553745928338,1.3101242810973126,0.5140052025015269,6140,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,3,6417,5213,0.8123733832008727,1.475240632791803,0.7011886152018078,6417,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,4,6438,5158,0.8011804908356632,1.6314817477768717,0.9019965378902609,6438,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,5,6504,4892,0.7521525215252153,1.7595956574800122,1.154886656288438,6504,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,6,6690,4642,0.6938714499252616,1.8567870363882661,1.4814291094450673,6690,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,7,6438,4305,0.6686859273066169,1.9047067339429946,1.8474755904881175,6438,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,resnet50,random,nb,cqr_matched,0.1,0,predicted_value_decile,8,6171,4066,0.6588883487279209,1.9429993556048453,2.3100575651231567,6171,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
