task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
COAD,shipped,uni_v2,random,abs,full,0.1,1,predicted_value_decile,5,127386,117310,0.9209018259463363,2.16493116884901,1.0768331893320302,127386,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,uni_v2,random,abs,full,0.1,1,predicted_value_decile,6,126718,111979,0.8836866112154548,2.1653435495055953,1.3541918003953661,126718,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,uni_v2,random,abs,full,0.1,1,predicted_value_decile,7,127089,107254,0.8439282707394031,2.168657950825799,1.717944216257898,127089,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,uni_v2,random,abs,full,0.1,1,predicted_value_decile,8,127377,105675,0.8296238724416496,2.1670251313522066,2.2167411993531014,127377,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,uni_v2,random,abs,full,0.1,1,predicted_value_decile,9,127690,101121,0.7919257576944162,2.1670252417965385,3.2964757787414833,127690,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,0,84465,79095,0.9364233706268869,2.2164942117297106,0.0794593984009649,84465,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,1,85022,81414,0.9575639246312719,2.214910230954929,0.3663850422537696,85022,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,2,84959,81206,0.955825751244718,2.2130107426817642,0.5482443415721112,84959,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,3,84545,80845,0.9562363238512035,2.2167224647377135,0.726759106189751,84545,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,4,84369,80119,0.949626047481895,2.217726454992355,0.9102364640374426,84369,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,5,84776,77742,0.9170284042653581,2.2176776427733085,1.1439460681678777,84776,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,6,84722,73830,0.8714383513137084,2.2179364937678523,1.5363982025403673,84722,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,7,84781,70179,0.827768014059754,2.2164819321251223,2.0043649225651974,84781,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,8,84204,68572,0.8143556125599734,2.217081340405444,2.5222879944094103,84204,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,0,predicted_value_decile,9,83917,67893,0.8090494178771882,2.218677662899055,3.5803809027819153,83917,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,0,40751,38326,0.9404922578587028,2.2213506838789234,0.07784226213869752,40751,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,1,40178,38512,0.9585345213798596,2.2263716500634674,0.36813726524388346,40178,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,2,40257,38586,0.9584916908860571,2.231909105093524,0.5508298391816951,40257,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,3,40655,38831,0.9551346697823146,2.2223885150196776,0.7242874732889558,40655,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,4,40831,38783,0.9498420317895716,2.2205846871096715,0.9102919202206963,40831,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,5,40440,37189,0.9196092977250248,2.2225560340164443,1.142324204260942,40440,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,6,40478,35478,0.8764761104797668,2.219705428334527,1.535825715705136,40478,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,7,40435,33667,0.8326202547298133,2.223241004080623,2.0129870133006675,40435,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,8,40995,33356,0.8136602024637151,2.2219766225301867,2.509722508080254,40995,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,abs,nb_matched,0.1,1,predicted_value_decile,9,41300,33239,0.804818401937046,2.219705612515133,3.5330991317342617,41300,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,0,6107,4550,0.7450466677583102,0.8557190870875635,0.03499298570432112,6107,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,1,6229,4897,0.7861615026489003,1.0393871063021753,0.3068598773127709,6229,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,2,6189,4963,0.8019066084989498,1.1870480893520763,0.47328922470815155,6189,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,3,6226,5020,0.8062961773209123,1.314237609922101,0.6382057883522727,6226,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,4,6401,5170,0.8076862990157788,1.430095456276363,0.8175771791028745,6401,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,5,6793,5301,0.7803621374944796,1.5436994826935817,1.054033535210879,6793,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,6,6584,4807,0.7301032806804374,1.6343773138479647,1.4108661266897022,6584,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,7,6408,4402,0.6869538077403246,1.620631528704354,1.8488155369752652,6408,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
COAD,shipped,uni_v2,random,nb,cqr_matched,0.1,0,predicted_value_decile,8,6156,4047,0.6574074074074074,1.5851649432464263,2.3648555525097468,6156,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
