task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND140,predicted_value_decile,6,979,953,0.9734422880490297,2.989663799157303,1.2291083954449693,979,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND140,predicted_value_decile,7,903,874,0.9678848283499446,2.885062487022425,1.299350472383721,903,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND140,predicted_value_decile,8,727,696,0.9573590096286108,2.9623298067830124,1.68052318630717,727,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND140,predicted_value_decile,9,572,547,0.9562937062937062,2.814411723530376,2.185696688565341,572,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,0,918,894,0.9738562091503268,2.1592429832175926,0.2840977753948802,918,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,1,672,659,0.9806547619047619,2.126194181896391,0.40818677629743305,672,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,2,835,811,0.9712574850299401,2.1022440470621255,0.47633897244573353,835,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,3,1109,1076,0.9702434625788999,2.0926955062274573,0.5526219910603585,1109,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,4,1500,1466,0.9773333333333334,2.0890979817708333,0.7177903645833333,1500,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,5,1841,1784,0.9690385659967409,2.0737542064859453,0.8782821729868278,1841,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,6,1721,1637,0.9511911679256246,2.115429290292708,1.1454012758298229,1721,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,7,1297,1170,0.9020817270624518,2.260012589148034,1.755546905117579,1297,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,8,660,573,0.8681818181818182,2.4780743223248107,2.7015549168442234,660,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND141,predicted_value_decile,9,211,170,0.8056872037914692,2.4202663909767477,2.8696746103006516,211,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,0,656,643,0.9801829268292683,2.447022600871761,0.27318007771561786,656,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,1,1125,1102,0.9795555555555555,2.5024483506944444,0.5035508355034722,1125,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,2,1623,1595,0.9827479975354282,2.4979585752175755,0.6291377172746264,1623,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,3,2144,2114,0.9860074626865671,2.502409066726912,0.7354534775463503,2144,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,4,2833,2788,0.984115778326862,2.508395404054889,0.8522637256497088,2833,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,5,3328,3268,0.9819711538461539,2.5117921095628004,0.9833471591656024,3328,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,6,2794,2746,0.9828203292770222,2.6114791181997137,1.2558333356634752,2794,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,7,1986,1954,0.9838872104733132,2.701495920663394,1.5490759535498488,1986,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,8,1099,971,0.8835304822565969,2.7004721088773884,1.7659879897918562,1099,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND142,predicted_value_decile,9,394,353,0.8959390862944162,2.971354063392291,2.4557005596644985,394,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,0,2263,2175,0.9611135660627486,2.0510449175596555,0.07554237409550375,2263,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,1,2429,2311,0.9514203375874846,2.0294711606499587,0.3018770182559695,2429,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,2,3249,3106,0.9559864573714989,2.0256390487938596,0.5294726352098723,3249,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,3,4108,3956,0.9629990262901655,2.033979050024343,0.7052370422422711,4108,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,4,4388,4302,0.9804010938924339,2.0787112045635827,0.920665313247778,4388,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,5,3358,3291,0.9800476474091722,2.192853935564324,1.260459804478112,3358,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,6,1893,1850,0.977284733227681,2.3505601434561543,1.714302977870774,1893,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,7,814,779,0.957002457002457,2.4859121261709154,2.1625634645654177,814,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,8,293,258,0.8805460750853242,2.3953326228535623,2.1975160149584045,293,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND143,predicted_value_decile,9,101,93,0.9207920792079208,2.4603325872137995,2.7233330754950495,101,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,0,2766,2753,0.9953000723065799,2.979033916305134,0.33370717918191883,2766,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,1,3753,3735,0.9952038369304557,2.9550044859945377,0.5324651086422528,3753,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,2,4396,4382,0.9968152866242038,2.8752814614848727,0.603037895778833,4396,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,3,4547,4533,0.996921046844073,2.902876381405322,0.7337162981773697,4547,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,4,3998,3981,0.9957478739369685,2.9781844047023514,0.9085591990331103,3998,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,5,2918,2907,0.9962302947224126,3.121631227510281,1.1646133642477725,2918,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,6,1614,1604,0.9938042131350682,3.244123683395291,1.4176039004414498,1614,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,7,400,394,0.985,3.452825927734375,1.7657858276367187,400,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,8,45,42,0.9333333333333333,3.3432522243923612,2.0069293551974825,45,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND144,predicted_value_decile,9,7,4,0.5714285714285714,2.8867699759347096,1.9869940621512276,7,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND145,predicted_value_decile,0,1284,1271,0.9898753894080997,2.607630649459696,0.24951737543504185,1284,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND145,predicted_value_decile,1,1587,1566,0.9867674858223062,2.7235737387759924,0.5173066012425174,1587,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
PRAD,shipped,uni_v2,slide_out,abs,cqr_matched,0.1,MEND145,predicted_value_decile,2,1411,1382,0.9794472005669738,2.818655942704642,0.7219598176714209,1411,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
