n_spots,n_slides,n_donors,df_spot,df_slide,df_donor,var_spot,var_slide_raw,var_slide,c1,var_donor_raw,var_donor,c2,c3,task,gene,total_var,frac_spot,frac_slide,frac_donor,donor_label_status,grouping
74220,24,24,74196,0,23,0.2941836333156903,,,,0.2064177723260681,0.2064177723260681,3062.76229540848,3062.76229540848,CCRCC,DERL1,0.5006014056417584,0.5876604220448688,,0.4123395779551312,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.16570706156563358,,,,0.07878640700860468,0.07878640700860468,3062.76229540848,3062.76229540848,CCRCC,DNAJB12,0.24449346857423826,0.6777565982925966,,0.32224340170740345,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2427234139509099,,,,0.10429698700731795,0.10429698700731795,3062.76229540848,3062.76229540848,CCRCC,EGFL7,0.34702040095822784,0.6994499841527398,,0.30055001584726015,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.29623658460046215,,,,0.20839961566980827,0.20839961566980827,3062.76229540848,3062.76229540848,CCRCC,FLNB,0.5046362002702705,0.5870299919859203,,0.4129700080140796,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.28450166176066083,,,,0.13709899446222443,0.13709899446222443,3062.76229540848,3062.76229540848,CCRCC,GADD45B,0.42160065622288523,0.6748131378862345,,0.3251868621137655,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.30611094611379647,,,,0.17536499635378833,0.17536499635378833,3062.76229540848,3062.76229540848,CCRCC,GPNMB,0.4814759424675848,0.6357762021191854,,0.3642237978808146,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.25639101435991085,,,,0.4399071949222949,0.4399071949222949,3062.76229540848,3062.76229540848,CCRCC,H3F3A,0.6962982092822058,0.36822012600638043,,0.6317798739936196,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.28771187553983285,,,,0.08936690224980083,0.08936690224980083,3062.76229540848,3062.76229540848,CCRCC,HMOX1,0.37707877778963367,0.7630020369386653,,0.2369979630613347,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.31179700390731757,,,,0.3519195582431017,0.3519195582431017,3062.76229540848,3062.76229540848,CCRCC,HNRNPK,0.6637165621504193,0.4697743309238898,,0.5302256690761101,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.40564484629420683,,,,0.13025162685028208,0.13025162685028208,3062.76229540848,3062.76229540848,CCRCC,HSPA1A,0.5358964731444888,0.7569462883642388,,0.24305371163576128,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.41259899918878845,,,,0.34119165295265624,0.34119165295265624,3062.76229540848,3062.76229540848,CCRCC,HTRA1,0.7537906521414447,0.5473655026321108,,0.4526344973678892,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.44048481581703286,,,,0.48316318712916956,0.48316318712916956,3062.76229540848,3062.76229540848,CCRCC,IFI27,0.9236480029462024,0.47689684210001887,,0.5231031578999811,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.38997171163648947,,,,0.3192709591221525,0.3192709591221525,3062.76229540848,3062.76229540848,CCRCC,IFI6,0.7092426707586419,0.5498424273025705,,0.4501575726974296,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.17444169647258195,,,,0.0697854951736049,0.0697854951736049,3062.76229540848,3062.76229540848,CCRCC,IRF7,0.24422719164618684,0.7142599286212836,,0.2857400713787165,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2561052034843555,,,,0.10332768121877685,0.10332768121877685,3062.76229540848,3062.76229540848,CCRCC,ISG15,0.35943288470313234,0.7125257993460486,,0.2874742006539514,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2283742979159259,,,,0.18916510720380045,0.18916510720380045,3062.76229540848,3062.76229540848,CCRCC,KRTCAP2,0.4175394051197263,0.5469526830657846,,0.4530473169342155,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.26505690085389905,,,,0.19333235523939685,0.19333235523939685,3062.76229540848,3062.76229540848,CCRCC,LAPTM4B,0.4583892560932959,0.5782354130916891,,0.4217645869083108,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.3746069101965444,,,,0.3322788062360701,0.3322788062360701,3062.76229540848,3062.76229540848,CCRCC,LRRC41,0.7068857164326146,0.5299398495234054,,0.4700601504765945,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.40919527303755987,,,,0.4669908368867916,0.4669908368867916,3062.76229540848,3062.76229540848,CCRCC,LY6E,0.8761861099243515,0.4670186714930794,,0.5329813285069206,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.3013756076908285,,,,0.10931057745364506,0.10931057745364506,3062.76229540848,3062.76229540848,CCRCC,NAMPT,0.4106861851444735,0.7338342963370167,,0.26616570366298337,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2590247692779491,,,,0.18785815803469824,0.18785815803469824,3062.76229540848,3062.76229540848,CCRCC,NOL3,0.44688292731264734,0.5796255651018207,,0.42037443489817927,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2604814769015999,,,,0.1409531289636561,0.1409531289636561,3062.76229540848,3062.76229540848,CCRCC,NOTCH3,0.40143460586525603,0.6488764872180255,,0.35112351278197446,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.15859204218635617,,,,0.09873361243063432,0.09873361243063432,3062.76229540848,3062.76229540848,CCRCC,NT5DC2,0.2573256546169905,0.6163087097647076,,0.38369129023529247,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.23487717146057122,,,,0.10975625712528952,0.10975625712528952,3062.76229540848,3062.76229540848,CCRCC,PARP10,0.34463342858586077,0.6815275361544179,,0.31847246384558203,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.21987948498736132,,,,0.1419380781614236,0.1419380781614236,3062.76229540848,3062.76229540848,CCRCC,PTGS1,0.3618175631487849,0.6077081584260837,,0.39229184157391633,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2896644027436719,,,,0.18834860962019467,0.18834860962019467,3062.76229540848,3062.76229540848,CCRCC,PXN,0.47801301236386656,0.6059759781668401,,0.3940240218331599,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.21919390394187083,,,,0.0800138268718877,0.0800138268718877,3062.76229540848,3062.76229540848,CCRCC,RXRA,0.2992077308137585,0.7325810176953877,,0.2674189823046123,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.25555621839387715,,,,0.18872828705031655,0.18872828705031655,3062.76229540848,3062.76229540848,CCRCC,S100A9,0.44428450544419373,0.5752084874946812,,0.4247915125053187,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.29691997280244875,,,,0.3189075984287061,0.3189075984287061,3062.76229540848,3062.76229540848,CCRCC,SCARB1,0.6158275712311548,0.48214790417527104,,0.5178520958247289,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.24968858369109262,,,,0.15378168984488222,0.15378168984488222,3062.76229540848,3062.76229540848,CCRCC,SEMA4B,0.40347027353597487,0.618852490675077,,0.38114750932492303,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2602403565756351,,,,0.11041513421196793,0.11041513421196793,3062.76229540848,3062.76229540848,CCRCC,SLC15A4,0.370655490787603,0.7021084620186048,,0.2978915379813952,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.33727600843378924,,,,0.3358949417378406,0.3358949417378406,3062.76229540848,3062.76229540848,CCRCC,SLC39A14,0.6731709501716299,0.5010257919593801,,0.4989742080406199,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.24397885229149485,,,,0.20698696678120748,0.20698696678120748,3062.76229540848,3062.76229540848,CCRCC,STK39,0.45096581907270233,0.5410140679690002,,0.45898593203099974,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2526295542580815,,,,0.17270818893845563,0.17270818893845563,3062.76229540848,3062.76229540848,CCRCC,TFRC,0.4253377431965371,0.5939504741796408,,0.40604952582035925,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.17312895967149705,,,,0.08070872145286749,0.08070872145286749,3062.76229540848,3062.76229540848,CCRCC,TM2D3,0.25383768112436456,0.6820459393760169,,0.31795406062398307,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.2550557316997398,,,,0.1484021075495176,0.1484021075495176,3062.76229540848,3062.76229540848,CCRCC,TMEM91,0.4034578392492574,0.6321744353123491,,0.367825564687651,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.21300743462937297,,,,0.045851986172830594,0.045851986172830594,3062.76229540848,3062.76229540848,CCRCC,TP53INP1,0.2588594208022036,0.8228691618379751,,0.17713083816202477,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.27596954946781543,,,,0.12794338580074535,0.12794338580074535,3062.76229540848,3062.76229540848,CCRCC,TRBC1,0.40391293526856076,0.6832401871069663,,0.31675981289303373,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.3524637410389648,,,,0.2911624446636901,0.2911624446636901,3062.76229540848,3062.76229540848,CCRCC,VMP1,0.6436261857026548,0.547621816620428,,0.4523781833795721,verified,donor_id_from_R5b_audit
74220,24,24,74196,0,23,0.24043362600530432,,,,0.35911791319446135,0.35911791319446135,3062.76229540848,3062.76229540848,CCRCC,YWHAE,0.5995515391997657,0.40102244808881027,,0.5989775519111897,verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.4457427004564952,,,,0.032489123893917636,0.032489123893917636,4574.542532707085,4574.542532707085,COAD,AQP8,0.47823182435041284,0.9320640696840953,,0.06793593031590472,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,2.141050686757879,,,,1.462910130786821,1.462910130786821,4574.542532707085,4574.542532707085,COAD,AREG,3.6039608175447,0.5940826760199158,,0.4059173239800842,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.8896669636109394,,,,0.009003456929105872,0.009003456929105872,4574.542532707085,4574.542532707085,COAD,BANK1,0.8986704205400453,0.9899813583230042,,0.010018641676995834,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.246094556917511,,,,0.16149553322444796,0.16149553322444796,4574.542532707085,4574.542532707085,COAD,CA1,1.407590090141959,0.8852680660687511,,0.11473193393124893,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.0029245350800762,,,,0.10093838288766413,0.10093838288766413,4574.542532707085,4574.542532707085,COAD,CA4,1.1038629179677404,0.9085589512568316,,0.09144104874316829,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.41933346718472825,,,,0.04038519050439436,0.04038519050439436,4574.542532707085,4574.542532707085,COAD,CALB2,0.4597186576891226,0.9121523787888022,,0.08784762121119782,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.9758062153067635,,,,0.5028906272116721,0.5028906272116721,4574.542532707085,4574.542532707085,COAD,CCL20,2.4786968425184357,0.797114911922541,,0.2028850880774589,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.8548252397159668,,,,0.019725265157018577,0.019725265157018577,4574.542532707085,4574.542532707085,COAD,CCR7,0.8745505048729854,0.9774452532505445,,0.022554746749455436,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.1668670886093828,,,,0.09272063034493466,0.09272063034493466,4574.542532707085,4574.542532707085,COAD,CD177,1.2595877189543174,0.9263881118006538,,0.07361188819934615,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,4.134231200510496,,,,1.8266686485086472,1.8266686485086472,4574.542532707085,4574.542532707085,COAD,CEACAM6,5.960899849019143,0.6935582387264528,,0.3064417612735471,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.2848752185066512,,,,0.27198940213127915,0.27198940213127915,4574.542532707085,4574.542532707085,COAD,CEACAM7,1.5568646206379304,0.8252966902030116,,0.1747033097969884,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.470481775054649,,,,0.019034805865738965,0.019034805865738965,4574.542532707085,4574.542532707085,COAD,CHGA,0.48951658092038797,0.9611150947533794,,0.03888490524662059,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.5819346608059733,,,,0.07743412087539332,0.07743412087539332,4574.542532707085,4574.542532707085,COAD,CHGB,0.6593687816813667,0.8825632589429862,,0.1174367410570138,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.6325035769671693,,,,0.04688238392407884,0.04688238392407884,4574.542532707085,4574.542532707085,COAD,CHI3L2,0.6793859608912481,0.9309930045322449,,0.06900699546775516,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,2.1898996356819675,,,,0.4953899007449104,0.4953899007449104,4574.542532707085,4574.542532707085,COAD,CLCA1,2.685289536426878,0.8155171373422584,,0.1844828626577416,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.7943284390831977,,,,0.08280589213050428,0.08280589213050428,4574.542532707085,4574.542532707085,COAD,CLCA4,0.877134331213702,0.905594970822856,,0.09440502917714406,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.8967741938055958,,,,0.2531611075652347,0.2531611075652347,4574.542532707085,4574.542532707085,COAD,COL11A1,2.1499353013708307,0.8822471041785231,,0.11775289582147677,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.41899810331891396,,,,0.021302416732430933,0.021302416732430933,4574.542532707085,4574.542532707085,COAD,CTSE,0.4403005200513449,0.9516184611139074,,0.04838153888609259,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.6860626290371248,,,,0.35668876900391244,0.35668876900391244,4574.542532707085,4574.542532707085,COAD,CXCL10,2.0427513980410374,0.8253880676101992,,0.1746119323898007,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.3777297626560523,,,,0.19025187919058087,0.19025187919058087,4574.542532707085,4574.542532707085,COAD,CXCL13,1.5679816418466332,0.8786644727762765,,0.12133552722372352,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,3.0380154523653826,,,,0.27651744273106005,0.27651744273106005,4574.542532707085,4574.542532707085,COAD,DMBT1,3.3145328950964426,0.9165742348974292,,0.08342576510257088,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.5409474409898594,,,,0.3907157324432083,0.3907157324432083,4574.542532707085,4574.542532707085,COAD,DUOX2,1.9316631734330676,0.797730920267634,,0.202269079732366,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.6050744966910696,,,,0.023335417248255903,0.023335417248255903,4574.542532707085,4574.542532707085,COAD,FCRL1,0.6284099139393255,0.9628659307712497,,0.037134069228750254,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.5395369399413854,,,,0.7960509270123957,0.7960509270123957,4574.542532707085,4574.542532707085,COAD,GATA2,2.335587866953781,0.6591646418977785,,0.3408353581022215,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.47438190861485363,,,,0.06400275575267712,0.06400275575267712,4574.542532707085,4574.542532707085,COAD,GCG,0.5383846643675307,0.8811207673831783,,0.11887923261682162,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.361212781674799,,,,0.019296597195226764,0.019296597195226764,4574.542532707085,4574.542532707085,COAD,GUCA2A,0.3805093788700257,0.949287459740071,,0.050712540259929016,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.33110327918132587,,,,0.031696835145913614,0.031696835145913614,4574.542532707085,4574.542532707085,COAD,GUCA2B,0.36280011432723946,0.9126327862252999,,0.08736721377470023,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.2685965824918217,,,,0.1170448884560824,0.1170448884560824,4574.542532707085,4574.542532707085,COAD,HEPACAM2,1.3856414709479041,0.9155301779644246,,0.0844698220355754,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.0283237205501972,,,,0.14831342652111668,0.14831342652111668,4574.542532707085,4574.542532707085,COAD,IL1B,1.1766371470713137,0.8739514327842927,,0.1260485672157074,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.44790761770062393,,,,0.029861566519644653,0.029861566519644653,4574.542532707085,4574.542532707085,COAD,INSL5,0.4777691842202686,0.9374979226247513,,0.06250207737524864,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.9400010060976025,,,,0.323378645679883,0.323378645679883,4574.542532707085,4574.542532707085,COAD,ITLN1,2.2633796517774853,0.8571257608391389,,0.14287423916086112,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,3.3599376823321068,,,,1.7672219376602918,1.7672219376602918,4574.542532707085,4574.542532707085,COAD,LCN2,5.1271596199923986,0.6553214511267914,,0.34467854887320865,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.190237158509627,,,,0.049328679430734414,0.049328679430734414,4574.542532707085,4574.542532707085,COAD,MMP1,1.2395658379403613,0.9602048734154388,,0.03979512658456125,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.985095722121349,,,,0.07336030789442001,0.07336030789442001,4574.542532707085,4574.542532707085,COAD,MMP3,1.058456030015769,0.9306912088796668,,0.06930879112033315,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.389148383672345,,,,0.0038643196251157653,0.0038643196251157653,4574.542532707085,4574.542532707085,COAD,MS4A1,1.3930127032974609,0.9972259265001903,,0.002774073499809705,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.2261716781225482,,,,0.5227941848427701,0.5227941848427701,4574.542532707085,4574.542532707085,COAD,MS4A12,1.7489658629653184,0.7010838256406053,,0.29891617435939455,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,2.1436374876633075,,,,1.596294750859156,1.596294750859156,4574.542532707085,4574.542532707085,COAD,NXPE4,3.7399322385224636,0.5731754884709342,,0.4268245115290658,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,3.4158860647612457,,,,1.2471885486428744,1.2471885486428744,4574.542532707085,4574.542532707085,COAD,OLFM4,4.66307461340412,0.7325394397383647,,0.2674605602616353,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.22956683665938013,,,,0.018814234154564367,0.018814234154564367,4574.542532707085,4574.542532707085,COAD,OTOP2,0.2483810708139445,0.9242525443146286,,0.07574745568537145,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,2.1746956065684664,,,,0.8838057986439296,0.8838057986439296,4574.542532707085,4574.542532707085,COAD,PI3,3.0585014052123958,0.7110330578440411,,0.288966942155959,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.40135071736380634,,,,0.03309518224631858,0.03309518224631858,4574.542532707085,4574.542532707085,COAD,PRPH,0.4344458996101249,0.9238220863034535,,0.07617791369654645,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.1905806342714682,,,,0.2043360143772652,0.2043360143772652,4574.542532707085,4574.542532707085,COAD,RETNLB,1.3949166486487334,0.8535138177788565,,0.1464861822211435,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.6298610009029869,,,,0.17551831008850052,0.17551831008850052,4574.542532707085,4574.542532707085,COAD,SCG2,0.8053793109914874,0.7820675206165612,,0.21793247938343885,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.4540177337798189,,,,0.05212281059913984,0.05212281059913984,4574.542532707085,4574.542532707085,COAD,SCGN,0.5061405443789587,0.8970190964189696,,0.1029809035810305,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,2.2764741360245937,,,,1.0589894319728828,1.0589894319728828,4574.542532707085,4574.542532707085,COAD,SLC26A3,3.3354635679974765,0.6825060713798556,,0.31749392862014436,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.736672369786347,,,,0.00967592075868612,0.00967592075868612,4574.542532707085,4574.542532707085,COAD,SPIB,0.7463482905450332,0.98703564960051,,0.012964350399489922,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.43558807640575103,,,,0.010468834289152296,0.010468834289152296,4574.542532707085,4574.542532707085,COAD,TCL1A,0.44605691069490333,0.9765302721734698,,0.02346972782653026,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,0.690672167914213,,,,0.10389962235692908,0.10389962235692908,4574.542532707085,4574.542532707085,COAD,TMIGD1,0.7945717902711421,0.8692382190897137,,0.13076178091028634,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,3.171693580763842,,,,0.7863627735242944,0.7863627735242944,4574.542532707085,4574.542532707085,COAD,TYMS,3.958056354288136,0.8013260289555116,,0.1986739710444884,contradicted;verified,donor_id_from_R5b_audit
18523,4,4,18519,0,3,1.2909456943367061,,,,0.39892916782958177,0.39892916782958177,4574.542532707085,4574.542532707085,COAD,UGT2B17,1.6898748621662878,0.7639297579004249,,0.23607024209957517,contradicted;verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.22822695872868362,,,,1.0305353546179642e-05,1.0305353546179642e-05,2115.1633709981165,2115.1633709981165,HCC,AC092069.1,0.2282372640822298,0.9999548480674809,,4.51519325190772e-05,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.4630687489123298,,,,0.0026985356778682847,0.0026985356778682847,2115.1633709981165,2115.1633709981165,HCC,ACTA2,0.46576728459019806,0.9942062575729368,,0.005793742427063274,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.4706451864626325,,,,0.13068712889738526,0.13068712889738526,2115.1633709981165,2115.1633709981165,HCC,AEBP1,0.6013323153600177,0.7826707037702724,,0.21732929622972758,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.17356256154501543,,,,0.04240958492014289,0.04240958492014289,2115.1633709981165,2115.1633709981165,HCC,ASPM,0.21597214646515833,0.8036340073742582,,0.19636599262574173,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.1867139911413218,,,,0.027496914088221098,0.027496914088221098,2115.1633709981165,2115.1633709981165,HCC,BEST1,0.21421090522954292,0.8716362546586687,,0.1283637453413313,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.16249994367073395,,,,0.00013888219095869577,0.00013888219095869577,2115.1633709981165,2115.1633709981165,HCC,C11orf96,0.16263882586169265,0.9991460698869236,,0.000853930113076447,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.1654116148143874,,,,0.06847782148736538,0.06847782148736538,2115.1633709981165,2115.1633709981165,HCC,CAVIN3,0.2338894363017528,0.7072214009741824,,0.29277859902581754,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.17397452953966488,,,,0.0078001631563752866,0.0078001631563752866,2115.1633709981165,2115.1633709981165,HCC,CCL21,0.18177469269604019,0.9570888387118961,,0.042911161288103815,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.131970757420638,,,,0.005552413446269039,0.005552413446269039,2115.1633709981165,2115.1633709981165,HCC,CCN1,0.13752317086690702,0.9596256150053246,,0.04037438499467545,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.24529735010487724,,,,0.0006624507613504979,0.0006624507613504979,2115.1633709981165,2115.1633709981165,HCC,CXCL10,0.24595980086622773,0.9973066706062639,,0.002693329393736136,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.1484341018851103,,,,0.021968134013669857,0.021968134013669857,2115.1633709981165,2115.1633709981165,HCC,CXCL9,0.17040223589878017,0.8710807173520947,,0.1289192826479052,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.7135624863575248,,,,0.0010807437055232337,0.0010807437055232337,2115.1633709981165,2115.1633709981165,HCC,CYP2E1,0.7146432300630481,0.9984877157439414,,0.001512284256058631,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.1626669911999359,,,,0.0006345891454238151,0.0006345891454238151,2115.1633709981165,2115.1633709981165,HCC,ELN,0.16330158034535971,0.9961140048731817,,0.0038859951268184235,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.4227030457842096,,,,0.8800550291209297,0.8800550291209297,2115.1633709981165,2115.1633709981165,HCC,ETNPPL,1.3027580749051393,0.32446779945308635,,0.6755322005469137,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.21229069185559285,,,,0.020297650278198066,0.020297650278198066,2115.1633709981165,2115.1633709981165,HCC,FBLN2,0.23258834213379093,0.9127314374745303,,0.08726856252546968,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.17874197033867523,,,,0.011252758889215269,0.011252758889215269,2115.1633709981165,2115.1633709981165,HCC,FBLN5,0.18999472922789049,0.940773310212632,,0.0592266897873681,verified,donor_id_from_R5b_audit
4248,2,2,4246,0,1,0.15918379592655887,,,,0.012258949079322684,0.012258949079322684,2115.1633709981165,2115.1633709981165,HCC,GJA4,0.17144274500588155,0.9284953756491584,,0.0715046243508416,verified,donor_id_from_R5b_audit
